high,timestamp,volume,low,close,open
29107.66,1609485900,1.92662857,29083.08,29107.66,29083.08
29111.65,1609485960,5.07121088,29094.26,29094.26,29107.66
29093.91,1609486020,5.55697380,29068.01,29071.04,29078.31
29101.43,1609486080,7.14887241,29071.04,29101.43,29071.04
29108.70,1609486140,11.00413811,29072.44,29079.93,29108.70
29095.47,1609486200,2.05959031,29075.41,29092.12,29079.93
29096.69,1609486260,4.99328122,29071.04,29082.44,29076.91
29121.80,1609486320,8.05906746,29083.36,29105.90,29083.36
29154.35,1609486380,30.29246702,29105.90,29121.75,29105.91
29140.04,1609486440,3.74703442,29117.48,29121.85,29121.75
29155.28,1609486500,5.71320406,29121.83,29121.85,29121.85
29156.75,1609486560,3.83567335,29121.85,29144.51,29121.85
29156.74,1609486620,11.04623556,29123.35,29138.57,29144.51
29156.73,1609486680,1.93422206,29123.78,29139.94,29123.80
29171.55,1609486740,10.22128163,29135.59,29148.37,29151.42
29174.48,1609486800,5.05357718,29148.37,29152.65,29165.71
29179.17,1609486860,0.84958376,29161.71,29163.60,29170.09
29182.45,1609486920,6.02879475,29153.95,29178.79,29163.60
29182.47,1609486980,7.85553236,29148.37,29161.39,29178.78
29179.53,1609487040,2.99343415,29140.51,29160.23,29140.51
29178.08,1609487100,4.04638278,29160.23,29161.89,29160.23
29164.66,1609487160,9.41004601,29140.50,29145.48,29161.89
29174.88,1609487220,9.33229220,29143.86,29150.84,29146.00
29165.53,1609487280,8.62261271,29140.50,29140.50,29150.83
29160.99,1609487340,7.94782841,29137.35,29158.04,29140.50
29179.52,1609487400,4.32511157,29139.61,29178.00,29139.61
29185.60,1609487460,4.80407566,29160.37,29168.57,29179.53
29184.09,1609487520,4.00785105,29165.30,29182.64,29168.29
29176.20,1609487580,3.47224122,29165.30,29165.30,29165.57
29175.52,1609487640,4.55101267,29165.30,29165.30,29165.30
29179.37,1609487700,2.11238887,29157.96,29160.99,29165.30
29179.40,1609487760,1.79323027,29160.99,29177.93,29160.99
29185.59,1609487820,0.84971085,29177.93,29184.12,29177.93
29191.71,1609487880,2.18588976,29166.26,29173.17,29167.26
29182.27,1609487940,6.24032917,29173.17,29173.17,29173.17
29225.56,1609488000,14.64354881,29173.17,29206.76,29179.01
29247.40,1609488060,20.48181623,29206.76,29247.40,29206.76
29226.39,1609488120,4.74807350,29190.71,29190.71,29219.83
29223.62,1609488180,1.12171585,29196.59,29201.00,29223.60
29202.46,1609488240,7.29874278,29161.82,29174.45,29202.46
29199.86,1609488300,2.21048906,29162.96,29175.54,29174.68
29174.06,1609488360,5.69782102,29121.40,29138.26,29153.73
29135.33,1609488420,2.16375456,29100.00,29115.89,29135.33
29136.01,1609488480,2.06007695,29090.08,29107.50,29090.08
29118.91,1609488540,0.50605942,29104.61,29118.91,29117.68
29129.60,1609488600,1.93105858,29103.76,29103.76,29126.49
29125.91,1609488660,2.30017612,29089.71,29111.45,29121.55
29109.46,1609488720,5.11380786,29053.51,29075.54,29089.71
29090.52,1609488780,1.57483814,29075.32,29090.52,29075.54
29092.53,1609488840,3.50298285,29052.03,29064.67,29068.05
29094.15,1609488900,4.22493778,29052.03,29053.09,29094.15
29059.04,1609488960,7.37539009,29018.68,29026.80,29053.09
29069.60,1609489020,1.33145380,29052.36,29054.55,29052.36
29075.48,1609489080,4.42151669,29017.21,29017.21,29054.55
29021.19,1609489140,12.50946248,28982.44,28998.42,29017.21
29049.56,1609489200,7.25305141,28982.44,28982.44,29001.33
29006.20,1609489260,8.32956850,28947.70,28991.14,28982.44
29031.72,1609489320,1.57940844,28950.63,29031.72,28974.37
29045.26,1609489380,1.34091569,29007.12,29045.26,29016.06
29077.96,1609489440,1.92541952,29036.25,29077.71,29036.25
29084.78,1609489500,3.00645604,29040.97,29040.97,29080.11
29079.83,1609489560,3.33906774,29042.75,29064.83,29078.43
29109.89,1609489620,7.48101798,29067.92,29109.89,29067.92
29121.80,1609489680,3.02862336,29080.56,29105.18,29080.58
29120.35,1609489740,4.61427849,29096.79,29105.18,29105.18
29136.18,1609489800,4.86700417,29099.36,29121.46,29105.18
29156.75,1609489860,7.47277123,29121.53,29156.75,29135.21
29174.15,1609489920,4.47356478,29138.30,29155.72,29154.18
29179.97,1609489980,2.14376856,29156.75,29179.97,29156.75
29191.74,1609490040,4.23217713,29155.90,29183.54,29189.34
29183.54,1609490100,3.44878793,29135.60,29144.04,29183.54
29144.04,1609490160,7.57605890,29119.39,29122.08,29144.04
29144.56,1609490220,6.34325806,29117.93,29117.93,29144.56
29135.13,1609490280,5.68603908,29117.93,29119.88,29117.93
29148.89,1609490340,2.37569384,29123.22,29148.89,29135.13
29162.24,1609490400,4.87182426,29139.16,29160.11,29148.89
29160.78,1609490460,3.14626155,29120.02,29123.34,29160.78
29139.12,1609490520,6.11390637,29109.61,29109.89,29123.34
29114.38,1609490580,8.43104845,29049.61,29051.96,29114.38
29087.08,1609490640,1.69470892,29038.83,29038.83,29059.92
29064.61,1609490700,5.41678233,29002.97,29019.01,29045.33
29065.46,1609490760,1.83607169,29017.57,29056.07,29019.01
29078.19,1609490820,2.83569753,29044.36,29072.07,29078.19
29111.10,1609490880,0.61678209,29053.35,29108.21,29053.35
29108.21,1609490940,2.11526905,29084.27,29084.27,29108.21
29107.83,1609491000,0.68631414,29071.87,29107.83,29101.94
29134.27,1609491060,6.79291936,29105.52,29108.46,29109.99
29132.28,1609491120,1.80819868,29101.94,29102.66,29101.94
29124.29,1609491180,0.62383013,29105.44,29124.29,29119.77
29122.89,1609491240,2.75524068,29105.45,29106.50,29105.60
29142.68,1609491300,19.16849155,29106.50,29142.68,29106.50
29149.27,1609491360,7.30070005,29124.15,29140.37,29124.15
29143.59,1609491420,3.13532880,29125.00,29125.00,29125.46
29143.65,1609491480,7.63569136,29100.02,29139.94,29129.15
29139.12,1609491540,22.57790651,29077.20,29077.20,29112.60
29116.18,1609491600,1.95111074,29039.59,29098.46,29060.43
29116.92,1609491660,3.54292838,29098.36,29105.52,29099.91
29149.99,1609491720,1.86506012,29104.04,29149.99,29105.52
29154.34,1609491780,4.07785202,29132.35,29145.92,29136.22
29168.60,1609491840,2.17573413,29129.14,29168.60,29136.81
29178.21,1609491900,9.93515333,29150.00,29150.00,29178.21
29171.83,1609491960,6.58404648,29150.00,29169.79,29150.01
29185.67,1609492020,3.16054168,29168.57,29170.03,29183.92
29179.65,1609492080,0.64860766,29155.84,29158.75,29170.03
29167.57,1609492140,4.29825331,29150.00,29150.13,29167.57
29169.77,1609492200,2.47252255,29150.00,29150.00,29163.06
29164.50,1609492260,8.77263306,29133.64,29149.46,29150.00
29185.67,1609492320,2.27857294,29128.66,29185.67,29149.92
29219.03,1609492380,8.71956527,29189.34,29219.03,29189.34
29226.77,1609492440,8.03857973,29191.75,29191.75,29222.72
29223.22,1609492500,2.98429556,29195.44,29195.44,29223.22
29204.02,1609492560,1.53595916,29182.74,29204.02,29196.11
29216.47,1609492620,3.56774935,29196.76,29198.80,29196.76
29200.00,1609492680,4.83110051,29172.08,29200.00,29198.80
29217.23,1609492740,3.17219888,29192.13,29203.16,29213.09
29241.74,1609492800,7.27136952,29195.58,29232.72,29195.58
29245.58,1609492860,0.80854347,29232.72,29242.63,29232.72
29248.16,1609492920,2.08286691,29222.93,29248.15,29222.93
29247.25,1609492980,4.05762171,29221.48,29232.92,29236.09
29246.69,1609493040,1.94195619,29232.92,29235.32,29232.92
29270.54,1609493100,8.54809009,29231.94,29257.09,29235.32
29296.95,1609493160,16.03350250,29261.48,29271.37,29279.70
29310.09,1609493220,2.81811923,29276.26,29297.77,29296.55
29313.09,1609493280,1.82970999,29270.69,29277.46,29297.93
29291.76,1609493340,8.55150292,29261.03,29261.03,29276.00
29283.82,1609493400,1.99014451,29252.50,29283.82,29259.05
29312.03,1609493460,1.00625689,29265.05,29312.03,29268.48
29328.71,1609493520,1.64160721,29284.62,29313.97,29311.62
29332.01,1609493580,5.76865663,29300.00,29320.47,29313.97
29344.16,1609493640,7.53919410,29303.67,29344.16,29329.84
29357.11,1609493700,2.62184758,29340.00,29340.56,29344.92
29357.15,1609493760,20.28676215,29340.56,29350.00,29340.56
29390.85,1609493820,20.75941130,29350.00,29387.46,29350.00
29383.70,1609493880,14.95226306,29344.07,29378.78,29380.75
29361.95,1609493940,3.48490023,29340.00,29340.03,29361.27
29369.28,1609494000,0.85107482,29340.00,29340.00,29358.77
29361.09,1609494060,2.52228875,29340.00,29340.00,29340.01
29356.58,1609494120,10.35075166,29308.48,29324.13,29340.00
29342.84,1609494180,7.40903554,29308.79,29315.51,29325.53
29315.51,1609494240,15.22953501,29300.00,29307.16,29311.23
29329.55,1609494300,2.48485598,29303.58,29329.55,29303.58
29329.55,1609494360,0.14520959,29319.23,29319.50,29319.23
29329.55,1609494420,0.25450997,29319.50,29329.55,29319.50
29350.26,1609494480,2.92423915,29321.67,29339.13,29329.55
29350.26,1609494540,12.47549978,29329.69,29329.69,29350.26
29324.56,1609494600,1.68367381,29308.38,29320.04,29320.53
29326.54,1609494660,0.72997189,29317.44,29317.44,29324.56
29319.22,1609494720,3.70998617,29306.95,29306.95,29317.44
29307.83,1609494780,9.14604851,29269.24,29296.25,29307.83
29291.84,1609494840,2.28221291,29272.45,29277.78,29276.58
29299.99,1609494900,1.93910416,29287.82,29299.99,29287.82
29299.63,1609494960,8.28246253,29267.42,29270.45,29287.86
29296.95,1609495020,0.66489092,29273.06,29282.96,29289.60
29313.90,1609495080,3.50182319,29277.02,29295.09,29304.56
29303.05,1609495140,1.63643049,29279.64,29282.62,29295.83
29303.17,1609495200,8.50794046,29277.03,29277.06,29282.62
29295.65,1609495260,5.21117757,29255.52,29258.63,29277.07
29316.23,1609495320,0.84219713,29275.73,29299.34,29276.18
29324.98,1609495380,0.81744360,29309.78,29309.78,29317.97
29331.22,1609495440,2.06700382,29294.47,29306.96,29326.54
29317.52,1609495500,4.34283973,29259.45,29260.67,29307.07
29274.18,1609495560,2.06800332,29234.25,29246.07,29257.20
29273.97,1609495620,2.58932697,29247.53,29266.23,29247.53
29269.59,1609495680,5.65545659,29255.44,29266.23,29266.23
29317.27,1609495740,6.08704005,29268.51,29305.57,29268.51
29402.55,1609495800,13.01611906,29301.38,29402.55,29307.75
29394.58,1609495860,5.12736517,29348.25,29375.54,29394.58
29378.34,1609495920,28.17213545,29318.62,29357.30,29362.92
29366.37,1609495980,8.44592290,29343.15,29343.15,29366.37
29355.79,1609496040,3.43151888,29325.46,29337.07,29338.62
29371.10,1609496100,0.65978497,29342.09,29371.10,29347.17
29392.37,1609496160,5.12634565,29353.81,29354.44,29366.90
29405.51,1609496220,11.26048727,29359.62,29372.81,29359.62
29388.42,1609496280,3.29395389,29353.65,29354.28,29388.42
29371.39,1609496340,3.64581572,29344.62,29360.78,29354.28
29360.30,1609496400,3.54256908,29336.31,29344.72,29350.61
29344.83,1609496460,7.63831308,29310.82,29333.59,29344.83
29329.07,1609496520,5.49927970,29307.08,29307.08,29311.28
29327.26,1609496580,5.81398272,29309.98,29309.98,29318.07
29314.74,1609496640,2.76711318,29302.35,29304.16,29309.98
29318.02,1609496700,10.95954375,29304.16,29318.02,29304.16
29310.93,1609496760,1.68230858,29308.69,29310.93,29308.69
29320.03,1609496820,0.81887473,29308.69,29310.73,29308.69
29371.08,1609496880,15.89366117,29310.78,29351.23,29310.78
29359.56,1609496940,7.66800924,29300.00,29300.00,29359.56
29311.82,1609497000,3.39840781,29291.05,29311.82,29306.80
29317.63,1609497060,4.27922672,29305.58,29310.73,29306.01
29313.36,1609497120,1.69877220,29301.52,29313.36,29312.86
29307.54,1609497180,7.24835396,29286.69,29302.79,29307.15
29305.75,1609497240,0.54930332,29291.21,29305.36,29291.21
29319.79,1609497300,1.99671000,29292.12,29319.79,29292.12
29323.79,1609497360,7.26416401,29305.47,29323.79,29319.79
29341.60,1609497420,6.88498337,29312.95,29341.60,29312.95
29343.28,1609497480,7.81342723,29328.86,29328.86,29329.44
29363.85,1609497540,3.13296221,29326.72,29358.07,29328.86
29382.54,1609497600,4.00210815,29354.18,29382.54,29358.07
29394.44,1609497660,12.33467650,29376.14,29376.15,29382.54
29374.53,1609497720,6.34769550,29337.10,29354.67,29369.74
29360.82,1609497780,0.10608619,29339.30,29339.30,29360.82
29348.08,1609497840,1.45121019,29339.30,29339.34,29339.30
29378.79,1609497900,9.29156895,29347.71,29353.13,29347.71
29360.48,1609497960,6.47810598,29340.08,29356.89,29343.31
29349.45,1609498020,6.16298890,29317.13,29325.19,29349.45
29319.49,1609498080,2.35803169,29305.12,29314.25,29307.41
29351.48,1609498140,3.14137203,29303.12,29351.48,29303.12
29390.66,1609498200,9.07863145,29351.48,29390.66,29351.48
29382.48,1609498260,9.32275136,29360.54,29366.45,29374.28
29362.00,1609498320,5.02433967,29335.73,29362.00,29351.63
29374.56,1609498380,0.62933901,29344.05,29355.69,29351.85
29374.56,1609498440,2.54714918,29336.11,29340.72,29355.69
29361.81,1609498500,1.83669507,29338.52,29360.81,29340.72
29361.14,1609498560,1.23795085,29337.26,29343.36,29338.52
29361.26,1609498620,7.33454702,29320.55,29342.88,29343.36
29354.64,1609498680,1.07202550,29322.02,29341.56,29322.02
29337.23,1609498740,9.07600740,29288.82,29318.16,29337.23
29346.17,1609498800,0.36314884,29297.92,29345.75,29322.94
29381.25,1609498860,0.42669546,29321.24,29381.25,29343.22
29398.66,1609498920,10.14362861,29349.19,29378.32,29381.18
29387.01,1609498980,7.19880583,29346.52,29346.52,29378.66
29342.43,1609499040,1.17844566,29333.60,29335.29,29341.72
29359.99,1609499100,1.68353626,29335.29,29347.30,29335.29
29370.45,1609499160,1.36728449,29343.18,29370.45,29347.30
29386.68,1609499220,7.01705686,29342.22,29373.15,29370.46
29429.90,1609499280,6.66249748,29372.79,29415.40,29372.79
29415.40,1609499340,7.75943128,29375.46,29392.60,29415.39
29403.41,1609499400,3.29798938,29375.54,29375.54,29403.41
29391.80,1609499460,4.68575937,29377.88,29384.49,29377.88
29401.19,1609499520,0.53175801,29376.79,29376.79,29377.97
29404.50,1609499580,1.43966478,29375.15,29404.40,29375.15
29404.50,1609499640,2.90373445,29377.87,29379.38,29404.50
29398.99,1609499700,0.78681242,29381.30,29386.90,29398.99
29386.79,1609499760,10.00327025,29350.00,29350.00,29375.43
29382.80,1609499820,1.14374137,29350.59,29382.80,29366.30
29389.86,1609499880,6.69128708,29370.36,29370.36,29388.00
29409.40,1609499940,4.72644283,29371.94,29391.81,29371.94
29415.88,1609500000,0.94303025,29392.45,29415.88,29392.45
29436.36,1609500060,1.59288196,29404.29,29423.10,29415.88
29463.94,1609500120,15.37146327,29418.15,29428.61,29436.36
29441.10,1609500180,0.59879778,29417.40,29423.33,29432.68
29464.00,1609500240,6.78821111,29419.04,29436.78,29433.70
29459.49,1609500300,4.01022059,29415.94,29428.12,29415.94
29442.64,1609500360,4.31465019,29424.53,29442.64,29430.92
29465.30,1609500420,2.06435857,29434.18,29447.81,29441.38
29456.01,1609500480,8.42121587,29413.95,29413.95,29447.81
29462.08,1609500540,3.11494099,29400.00,29462.08,29404.88
29490.00,1609500600,12.90716762,29454.17,29490.00,29465.41
29490.00,1609500660,6.08724525,29453.32,29453.32,29490.00
29452.82,1609500720,3.17548428,29400.00,29420.90,29452.82
29427.51,1609500780,0.60764166,29401.55,29403.05,29404.01
29410.23,1609500840,3.55428043,29381.52,29406.79,29403.84
29385.21,1609500900,11.93150388,29340.61,29340.99,29379.34
29379.96,1609500960,8.45545312,29334.47,29379.96,29334.47
29364.39,1609501020,0.61101644,29343.42,29362.59,29360.58
29381.95,1609501080,1.86216674,29355.62,29377.30,29372.22
29383.71,1609501140,1.86376758,29365.16,29375.38,29365.16
29384.47,1609501200,1.49321682,29362.63,29384.47,29362.63
29398.29,1609501260,3.54682775,29371.39,29387.01,29384.27
29398.79,1609501320,1.94124253,29387.01,29387.38,29387.01
29402.85,1609501380,9.03582257,29384.97,29385.00,29389.38
29373.68,1609501440,6.08980311,29340.09,29350.60,29373.68
29365.74,1609501500,5.54059953,29309.81,29339.29,29357.98
29355.59,1609501560,2.25409727,29329.79,29342.11,29340.45
29363.94,1609501620,6.15636208,29334.62,29363.94,29343.05
29365.54,1609501680,3.99794633,29341.82,29351.58,29352.34
29362.82,1609501740,1.76122953,29344.86,29356.98,29354.56
29376.42,1609501800,3.82342937,29357.43,29376.42,29357.97
29380.30,1609501860,8.00259039,29358.51,29371.56,29380.27
29369.82,1609501920,9.16133051,29343.30,29353.89,29359.34
29357.32,1609501980,7.10159928,29334.28,29355.45,29345.04
29362.24,1609502040,4.49831531,29333.87,29341.55,29362.24
29381.34,1609502100,1.55735129,29344.65,29368.07,29344.65
29381.34,1609502160,1.90835515,29368.98,29376.01,29377.21
29377.31,1609502220,4.90917642,29360.92,29377.31,29368.98
29395.11,1609502280,1.75404080,29361.64,29395.11,29372.70
29394.31,1609502340,1.43964011,29382.62,29390.34,29382.62
29395.11,1609502400,3.14940852,29377.27,29391.01,29390.34
29390.85,1609502460,4.06082344,29378.81,29390.85,29382.86
29400.54,1609502520,2.95472989,29365.75,29365.75,29393.90
29374.88,1609502580,8.27498522,29319.19,29319.19,29374.88
29336.55,1609502640,0.69126156,29321.04,29327.83,29321.04
29322.94,1609502700,15.51662432,29270.00,29295.14,29322.94
29320.40,1609502760,4.82400859,29288.52,29299.75,29305.76
29312.33,1609502820,1.70274914,29280.49,29312.33,29280.49
29320.08,1609502880,8.34328260,29297.09,29297.90,29304.58
29307.92,1609502940,0.16359501,29287.54,29304.20,29307.92
29348.62,1609503000,3.19864822,29304.20,29344.12,29304.20
29357.89,1609503060,2.00861704,29347.37,29348.73,29347.37
29359.47,1609503120,1.43680303,29333.89,29351.15,29348.73
29381.39,1609503180,11.23395388,29340.44,29361.18,29355.33
29355.09,1609503240,4.24144890,29340.59,29349.13,29348.71
29348.02,1609503300,7.97849815,29327.59,29330.12,29340.77
29348.03,1609503360,4.84677171,29321.63,29346.78,29330.12
29374.84,1609503420,3.23925458,29346.78,29365.89,29346.78
29392.29,1609503480,6.83282594,29370.29,29383.69,29374.84
29416.29,1609503540,5.03499721,29383.69,29414.74,29383.69
29463.99,1609503600,11.62611619,29407.52,29458.05,29420.00
29479.00,1609503660,15.41518416,29433.52,29433.52,29464.00
29485.21,1609503720,2.03973032,29418.84,29485.21,29433.52
29494.00,1609503780,11.66842206,29440.51,29454.13,29472.71
29500.00,1609503840,3.32359177,29461.57,29500.00,29462.80
29539.31,1609503900,18.90729673,29484.85,29516.03,29492.53
29524.58,1609503960,3.92446901,29468.27,29496.78,29516.03
29516.48,1609504020,7.89669720,29464.41,29493.10,29494.97
29511.17,1609504080,3.98224938,29473.27,29498.05,29503.98
29524.43,1609504140,9.71533106,29493.67,29516.81,29498.05
29573.74,1609504200,33.76184009,29520.18,29540.55,29521.52
29645.78,1609504260,52.02593132,29559.54,29645.78,29559.54
29647.96,1609504320,12.11703431,29582.62,29622.73,29633.00
29626.91,1609504380,7.82610213,29583.37,29613.83,29620.47
29622.57,1609504440,6.31953669,29572.43,29605.76,29622.57
29643.70,1609504500,6.24066614,29586.29,29634.56,29596.88
29675.00,1609504560,19.70249030,29616.87,29675.00,29616.87
29700.00,1609504620,23.96372400,29659.38,29670.29,29661.75
29677.00,1609504680,13.40652784,29626.04,29626.04,29659.38
29648.02,1609504740,8.39765430,29622.01,29629.66,29626.04
29651.18,1609504800,8.67910509,29626.22,29637.93,29640.38
29657.32,1609504860,13.26201220,29559.34,29559.34,29645.77
29586.78,1609504920,4.98401189,29508.52,29527.50,29577.57
29599.73,1609504980,3.18372475,29517.68,29588.91,29532.18
29590.40,1609505040,4.87711626,29537.86,29590.40,29588.91
29568.67,1609505100,9.59741806,29508.52,29508.52,29568.67
29559.95,1609505160,4.03081934,29500.01,29559.95,29531.70
29564.15,1609505220,5.11935899,29524.06,29557.93,29552.08
29593.87,1609505280,2.47563135,29552.78,29577.86,29573.74
29576.12,1609505340,3.20552461,29525.25,29538.57,29558.55
29528.06,1609505400,9.52204234,29451.48,29451.48,29515.76
29483.47,1609505460,21.35338799,29367.31,29367.31,29483.47
29396.89,1609505520,26.33256112,29261.84,29381.42,29367.31
29388.17,1609505580,5.82006576,29303.82,29343.96,29387.59
29378.08,1609505640,9.10671581,29233.40,29244.41,29370.24
29366.03,1609505700,2.43527112,29287.19,29313.80,29287.19
29354.38,1609505760,6.80507004,29298.41,29310.00,29335.26
29317.38,1609505820,10.19723891,29279.73,29313.18,29310.00
29350.00,1609505880,6.20138012,29294.44,29329.62,29313.18
29339.24,1609505940,3.66444334,29303.22,29313.77,29329.40
29352.05,1609506000,2.58200434,29286.27,29352.05,29303.33
29378.92,1609506060,6.46522603,29350.30,29363.48,29350.30
29414.46,1609506120,6.18276981,29363.29,29414.46,29379.29
29401.71,1609506180,10.72920668,29361.46,29375.96,29400.00
29389.85,1609506240,1.92339766,29361.39,29371.20,29382.67
29419.93,1609506300,1.90053133,29376.39,29404.02,29376.39
29424.71,1609506360,5.51584484,29394.26,29394.26,29404.02
29421.93,1609506420,2.78973324,29376.04,29395.48,29421.93
29437.82,1609506480,7.81876395,29395.54,29405.10,29395.54
29427.21,1609506540,6.14217189,29406.58,29410.47,29406.58
29439.70,1609506600,13.91825958,29402.58,29431.58,29425.74
29447.53,1609506660,1.51102950,29426.45,29426.45,29439.25
29445.74,1609506720,6.59406246,29390.70,29406.68,29430.28
29451.09,1609506780,1.08322378,29394.65,29451.09,29406.68
29473.16,1609506840,2.11321882,29437.18,29473.16,29451.09
29473.16,1609506900,8.10414718,29438.14,29453.46,29473.16
29486.26,1609506960,5.24963788,29434.95,29472.41,29434.95
29503.84,1609507020,9.59601232,29464.26,29464.27,29490.65
29481.55,1609507080,4.04035437,29434.26,29438.04,29460.50
29465.72,1609507140,4.42472511,29420.95,29438.46,29442.77
29444.23,1609507200,3.55760925,29390.03,29397.00,29438.46
29439.71,1609507260,4.31848739,29394.08,29394.08,29414.46
29419.74,1609507320,1.00435942,29388.24,29411.32,29394.10
29462.09,1609507380,1.88602596,29411.32,29443.05,29411.32
29461.87,1609507440,5.74627104,29396.98,29412.73,29461.87
29459.84,1609507500,0.09881946,29435.07,29459.84,29437.83
29448.78,1609507560,6.54758351,29411.85,29430.32,29442.26
29430.54,1609507620,2.84549999,29404.96,29424.49,29414.47
29459.84,1609507680,3.61972986,29424.50,29459.84,29424.50
29484.78,1609507740,2.26680700,29459.67,29484.78,29459.67
29494.07,1609507800,1.93254861,29461.13,29462.70,29480.00
29488.32,1609507860,7.11601548,29470.63,29476.85,29488.31
29500.00,1609507920,4.06009465,29473.42,29489.70,29473.42
29486.70,1609507980,7.81740564,29460.65,29461.49,29486.70
29475.41,1609508040,5.38710192,29453.25,29475.41,29461.23
29479.63,1609508100,7.90151309,29456.43,29456.43,29475.44
29485.04,1609508160,6.21249551,29437.60,29481.77,29442.38
29486.28,1609508220,12.64881992,29463.22,29472.25,29471.07
29490.51,1609508280,3.11599889,29467.58,29490.51,29467.58
29488.84,1609508340,0.27829737,29488.84,29488.84,29488.84
29502.65,1609508400,3.18436554,29487.12,29500.19,29488.84
29501.70,1609508460,6.21491227,29486.82,29492.51,29497.08
29492.51,1609508520,6.22034533,29459.31,29461.22,29478.23
29476.40,1609508580,4.44241251,29454.68,29456.30,29471.82
29482.03,1609508640,3.71212189,29454.68,29476.54,29454.68
29509.00,1609508700,8.51685877,29476.53,29501.36,29476.53
29536.96,1609508760,6.40098802,29507.77,29522.80,29507.77
29543.93,1609508820,9.69198581,29509.01,29543.93,29525.90
29543.93,1609508880,5.67571698,29529.08,29543.93,29538.85
29541.43,1609508940,5.57139385,29519.19,29524.47,29541.43
29542.70,1609509000,3.74782065,29515.86,29542.70,29524.47
29543.93,1609509060,5.19892009,29527.55,29540.45,29527.55
29532.64,1609509120,4.38653089,29511.93,29532.64,29530.41
29532.65,1609509180,2.72628906,29516.39,29532.65,29516.39
29530.77,1609509240,1.62344140,29518.16,29527.25,29530.77
29535.20,1609509300,8.44807029,29505.79,29535.20,29515.35
29543.93,1609509360,7.18908944,29527.01,29536.96,29535.20
29555.16,1609509420,6.48551262,29527.02,29551.65,29527.02
29551.65,1609509480,9.80365431,29524.45,29539.27,29551.65
29549.60,1609509540,5.36814782,29533.33,29538.92,29533.62
29562.02,1609509600,7.90706468,29539.04,29540.49,29550.00
29540.49,1609509660,8.11048187,29420.00,29463.27,29534.50
29490.20,1609509720,7.91051786,29444.17,29480.06,29447.56
29530.64,1609509780,4.85293436,29468.64,29501.48,29480.06
29551.08,1609509840,2.30312896,29501.85,29533.14,29516.75
29560.14,1609509900,9.66206370,29507.62,29559.32,29507.62
29570.00,1609509960,1.17747886,29543.79,29565.77,29543.79
29614.88,1609510020,12.82404387,29570.00,29610.58,29570.00
29614.88,1609510080,10.19505507,29563.69,29590.60,29614.77
29584.76,1609510140,5.45369204,29537.51,29537.51,29569.90
29544.17,1609510200,6.84216985,29519.15,29524.23,29534.85
29542.70,1609510260,5.87438551,29500.00,29523.28,29500.00
29534.93,1609510320,1.14224586,29518.82,29534.93,29533.70
29577.23,1609510380,4.15633053,29521.86,29577.23,29534.93
29562.66,1609510440,11.49719556,29526.82,29548.08,29562.65
29534.55,1609510500,8.68604037,29509.39,29518.86,29534.55
29525.89,1609510560,6.25149086,29489.38,29491.88,29520.92
29512.95,1609510620,5.13743505,29482.01,29499.82,29491.88
29520.35,1609510680,3.37747402,29493.10,29510.78,29499.82
29532.88,1609510740,3.86651310,29496.51,29532.88,29507.37
29527.43,1609510800,5.38412500,29509.08,29518.76,29527.43
29542.75,1609510860,3.45997423,29518.76,29527.39,29518.76
29541.60,1609510920,0.43792872,29527.39,29529.17,29541.60
29556.15,1609510980,11.22031233,29520.24,29544.91,29529.26
29544.91,1609511040,25.52299157,29495.37,29512.65,29544.91
29516.22,1609511100,0.98397482,29499.22,29516.22,29512.65
29530.93,1609511160,6.23601611,29501.77,29530.93,29516.22
29528.70,1609511220,1.76055979,29516.34,29519.44,29516.34
29533.55,1609511280,0.89303215,29522.48,29528.10,29531.93
29531.27,1609511340,10.44966996,29520.21,29522.08,29528.10
29523.13,1609511400,3.90813052,29510.50,29522.99,29510.50
29536.12,1609511460,6.92971434,29513.54,29516.28,29521.52
29521.05,1609511520,4.77390919,29484.29,29495.20,29520.40
29491.34,1609511580,4.00691289,29441.00,29441.00,29484.30
29443.50,1609511640,18.41959421,29402.55,29425.70,29437.84
29464.84,1609511700,4.09900617,29425.70,29449.10,29425.70
29476.00,1609511760,5.60475718,29438.98,29474.98,29449.10
29494.76,1609511820,4.58913487,29462.50,29472.97,29462.50
29484.58,1609511880,7.04260501,29450.24,29484.58,29472.97
29484.86,1609511940,9.91519170,29468.43,29473.86,29468.43
29490.77,1609512000,4.75209564,29461.15,29490.77,29473.86
29503.48,1609512060,5.46807798,29478.22,29492.96,29489.18
29498.21,1609512120,9.25749317,29483.08,29483.08,29492.95
29492.18,1609512180,3.30813769,29460.20,29486.52,29484.51
29491.09,1609512240,13.21507403,29470.53,29472.86,29491.09
29487.70,1609512300,9.27359350,29434.74,29434.74,29487.70
29452.19,1609512360,8.83811691,29402.55,29431.64,29402.55
29464.56,1609512420,8.89099355,29424.36,29452.29,29431.64
29464.47,1609512480,3.75440679,29423.83,29423.83,29458.82
29445.14,1609512540,5.34645252,29412.99,29445.14,29435.66
29445.57,1609512600,5.95162807,29419.95,29420.16,29436.03
29442.25,1609512660,3.72615445,29416.56,29416.57,29422.01
29432.80,1609512720,12.50387260,29372.60,29392.17,29432.80
29408.04,1609512780,14.57613797,29339.22,29356.39,29393.65
29391.88,1609512840,7.09540361,29363.52,29376.91,29363.52
29407.51,1609512900,6.00612427,29384.45,29401.59,29390.08
